text,topic,label,source
"I am suffering from a bacterial infection. It is causing think yellow discharge and pain. I have been tested several times for stds and other infections, but the doctor is unsure of what it is. She says it is a bacterial infection,but an unknown one. Please help!",sti_hiv,1,healthcaremagic
My wife started taking folic acid from august20th. sept10th we tried for baby and we were successful.she is 2months pregnant now. i read somewhere that folic acid should be taken beforehand to prevent neural defects. what are the chances my baby has not suffered from those defects. first scan has showed its a twin. should we take 5mg or 10mg ?,pregnancy,2,healthcaremagic
hello sir i am 25 yrs and i am pregnant 6 weeks as shown in sonography .my doctor suggested me of TORCH TEST. my torch results showed ANA Positive homogenous (+/_) Pattern & lupus anticoagulant value 44.5. what does this mean and how will it affect my baby.,pregnancy,2,healthcaremagic
"I am male 59,suffering from structure of urethra,6 years ago,my urine stopped,surgeon opened my passage,but before operation I discharged/ejaculated & my discharged material accumulated besides both testicles.What harm it will do if I dont get operated & get it removed?",general_srh,6,healthcaremagic
"hi.. i ve been taking pills since july 2012, i was using azul, but last month, february , i changed my pill to althea, and i took the first tablet even if i was done with my menstruation . it was stated on the instructions that it s ok to start the pill at any day as long as you follow the days indicated on the pill pack. but on the first week that i was taking the pill i was also taking antibiotics/antibacterial named amoxicillin . and i had made out with my boyfriend on the 5th day that i was taking pills. i finished my 21st tablet last march 2 and it s already march 6 today and i still don t have my period. the last day of my period was jan. 30.. i did some research and it says that antibiotics don t interfere with the pill except the one named rifampin. so i m confused, am i pregnant? pls help me. -AAAAAAA. stressed out-",puberty,3,healthcaremagic
"I have been using the nuva ring as a form of birth control for 2 years. Since, I have become so super emotional and depressed. ! minute happy and the next on the verge of tears for such rediculous reasons. Am i imagining that it could be the nuva ring?",contraception,0,healthcaremagic
"I had a Mirena IUD in for a little over 6 months. I had a lot of complications, bloating, weight gain (30 lbs), over heating at night, mood swings, among others. I took the IUD out about 2months ago. Within a few days, I had what I thought was my period for 2-3 days. I have not bled since then and I should have gotten it this last week. I do not think I am pregnant. I am overly bloated, gaining 5-10 lbs in a day. I eat a really healthy balance diet and work out daily with cardio and pilates. I am constipated at times as well. Now I am over heating again. What is going on?!",contraception,0,healthcaremagic
The progesterone of choice for emergency contraception is aEUR',contraception,0,medmcqa
"hi, i noticed a couple months ago that i have a couple areas around the shaft of my penis where there are very small black line veins breaking the surface of my skin. they dont get bigger. It appears to be in the area where i was circumcised as a child. Is this normal. Im 40 years old. No discomfort, no swelling, no fluid. Also I can only really see it when I spread the skin apart....very hard to see.",general_srh,6,healthcaremagic
MC site of ectopic pregnancy -,pregnancy,2,medmcqa
"Hi im 32 years of age and asian ,I woke up this morning had a little sharp pain in my abdomen after getting up I realised that the pain was up and down to my right testicle after a little feel found that my right testicle was a bit larger then my left to be precise about double in size feeling swollen and causing a little discomfort moving about I then got in to the bath warm water and relaxed in there for about 15 minutes after getting up found that my right testicle was hanging a lot lower then my left. Whats happening and am I at any risk",general_srh,6,healthcaremagic
Contraception efficacy is measured by,contraception,0,adaptllm
Intermediate cell predominance on a vaginal cytology is seen in :,general_srh,6,medmcqa
Diarrhoea syndrome in an AIDS patient can be d/t – a) Rota virusb) Cryptosporac) Adenovirusd) E. soli,sti_hiv,1,medmcqa
Precocious menstruation denotes the occurence of menstruation before the age of,puberty,3,medmcqa
Hi my name is Kelly Woods I went into hospital not so long ago as I have a pain in my back on the right side. The hospital doesnt know what it is as they can only do limited tests because I am pregnant. At first they thought it was my kidneys then they thought it was a kidney stone then my muscles. My mum just told me the on my fathers side they have crumbling spine disease. It has kept me off of work for a month and it hurts now do you have any idea on what it might be? Please,pregnancy,2,healthcaremagic
A 25-year female presented with mild pallor and moderate hepatosplenomegaly. Her hemoglobin was 92g/L and fetal hemoglobin level was 65%. She has not received any blood transfusion till date. She is most likely to be suffering from:,pregnancy,2,medmcqa
"I am a 20 year old male. I have a couple swollen lymph nodes in the inguinal region on the left side of my groin. I got this looked at by a doctor today and was told it was not a hernia. There is pain when the nodes are pushed and they are mobile. I was prescribed 100mg doxycycline. How long would it normally take for the swelling to decrease and what is the chances that this could be some sort of cancer? Also, could this be indicative of a std? I believe that I am at a minimal chance for an std though.",sti_hiv,1,healthcaremagic
"G3P2L2 at 40 weeks is in labour. The baby's head delivers but then retracts back against the perineum. McRobes maneuver is done to delivers the anterior shoulder.In postnatal period , the right arm is hanging & limp to the baby's side with the forearm extended and internally rotated. What is the likely reason ?",pregnancy,2,medmcqa
"Hello , I have a question . Will jelqing during puberty let s say at the age of 13 A) stunt natural growth and not grow at all from jelqing aswell. B) stunt natural growth but grow from jelqing . C) add to natural growth . D) cause any harm to the penis even if properly warmed up? Or E)none of the above .",puberty,3,healthcaremagic
To avoid contraception DMPA Is given :,contraception,0,medmcqa
Does this mean she is pregnant?,pregnancy,2,afrimedqa
What is the most frequently encountered complication of suction evacuation of the uterus for first trimester miscarriage,pregnancy,2,afrimedqa
"hi my name is nargis i am 25 years old i have got married from six years and also my periods do not come on time i also miscarriage two time i have many hairs on my face an i am going to the doctor for 6 years now adays doctor give these medicine folicacid,vita boost and ascard i am eating them so please suggest me that what should i do i want to be pregnant",pregnancy,2,healthcaremagic
"Yes, I am a 54 year old female. I have type 2 diabetes and neuropathy. I also have muscle twitches that we suspect are from a statin. I am off the statin 3 months and it helps but does not stop the twitches. However, today I have had on and off a tingle as if a hair was resting on my nose at the tip. I know this is unusual and I have gotten used to unusual. I have had 14 hrs in one surgery for masthectomy and reconstruction with ovary and fallopian removal. I know all kinds of unusual feeling. I am going to Jamaica tomorrow and want to make sure I am ok before leaving. I have normal blood pressure with no facial drooping. I weigh 163 lbs. I do have high triglcerides and high liver enzymes. (Non alcoholic fatty liver)",general_srh,6,healthcaremagic
A 27 years old P2L2 has come to OPD for contraceptive advice. She has delivered a male child 3 weeks back and is presently lactating. She has no contraindication of any hormone use. She can be given-,contraception,0,medmcqa
"sir, i am 36 year old married male suffering form hepatitis b since 1999. and now days i am using legalon forte 1 capsule after dinner.so please tell me legalon good for hepatitis treatment .some one told me essentiale forte is better for hepatitis b.please guide me. thanks and best regards imranqaiser92gmail.com",sti_hiv,1,healthcaremagic
I think i masturbate two Saturday ago and when i did...i injured my penis now i have 2 red spots..look like bumps.i went to the emergency room and they think said it was syphilis ...they gave me shot and pills to take for 14 days...a day later...2 small bumps with a clear raise and the next day i was working and it pop with clear fluid ...i didn t hurt or anything..and after several day its still their..i need help,sti_hiv,1,healthcaremagic
The following sexually transmitted pathogens have been linked with malignancy,sti_hiv,1,afrimedqa
I just recently found out i am 7 weeks pregnant and due to my prior pregnancy i found out i am also rh negative i lost the baby in my prior pregnancy and i am currently in the process of moving back to dover ohio at the end of next week will my baby be ok until i can schedual an appointment at the dr s office the following week. When i can get a shot because i recieved no shots once i found out i lost my last baby.,pregnancy,2,healthcaremagic
Most common cause of death in carcinoma cervix is :,general_srh,6,medmcqa
Hi. I am 32 years old. I have endometriosis syst measuring 3.5mm. It was initially 5.2mm but i took oral contraceptive for 3 months and the cyst has come down to 3.5mm. I am trying since 1 year for pregnancy but not successful. Doctors ask me to go for laproscopy but I don t want to get operated. Can i try IUI?,contraception,0,healthcaremagic
"dear sir i continuously masturbated from last 15 years, so my semen have thin and now when i masturbated i feel pain in my lest testis with pain feel on left side heap(thigh). kindly solve my problem. how i increased sperm, how i get rid from masturbation. thanking you",general_srh,6,healthcaremagic
My Mum has had ultrasound and been told ghoul stones but has also been rushed for blood test to see if she well enough for ct scan as they found tissue on kidneys and a mass?? Do you feel it could be cancer?She had ovarian cancer 30 years ago and they one ovary in which causes her pain?,general_srh,6,healthcaremagic
Painless bleeding in 3rd trimester is a feature of,pregnancy,2,medmcqa
hi i have taken 4 ipills from 2nd june onwards till 2nd july and inbetween i got my periods but again i got them on 6th july which was only spotting till the 8th july and then the normal flow started and till now i have spotting ...my gynac gave me etosys mf and celin for 5 days 3 times a day to stop but its increasing my flow and then gives a relief for some time so what is this ?? and she asked to get a beta ChatDoctor test done for what reason ? im scared i hope its not aids or cancer ...,sti_hiv,1,healthcaremagic
"Hi, I am 22 years old and i think i am suffering from gynecomastia. I dnt have puffed nipples but there is some breast development in my cheast area. Is is serious? Although i suffer no pain or swelling I am a little embarassed. Are there any medicine to cure this or do i have to undergo surgery?",puberty,3,healthcaremagic
"hi I am a 14 year old female and I am worried I might have adhd. I always seem to be figeting, my hands are always moving when everyone else is still (like in photos). I alwqys struggle to do my prep on time because I get distracted by other things or people easily, I often forget what my homework was so I dont do it. I cant sleep at night but always wake up early. I seem to always be talking when im around people buyt not when im alone and I dont like silence! please tell me if I should see someone about this or if its just hormones or whatever!!!",sti_hiv,1,healthcaremagic
"A 38 year old AIDS patient presents to his physician's office complaining of fever for the past week and an increasing headache. He also states that sunlight hus his eyes and that he has been feeling nauseated and weak. His past medical history is significant for Pneumocystis pneumonia and a total CD4 count of 89. Current medications are trimethoprim/sulfa and indinavir. Cerebrospinal fluid (CSF) reveals 4 WBC, and budding encapsulated yeast forms grow on Sabouraud's agar. Which of the following is an accurate description of the morphology of the infectious form of the organism responsible for the man's illness?",sti_hiv,1,medmcqa
"Im on day 11 on my cycle positive OPK, and a 21 mm follicle, the thing is IM NOT trying to conceive I took the plan B today as soon as I saw the positive OPK but read it will not be effective because the ovulation in already in its way is there anything else I can do??",contraception,0,healthcaremagic
Its been almost two years I noticed that I have dwvwloped some kind of skin disease small balls develop on my skin filled with water. Earlier it was less but after taking medicines qith the advise of doctors its started appearing regularly and its mainly on hand and leg. I got the blood tested as the doctors suspected HIV but the reports where negative. Then I showed it to the other doctor in a reputed charitable hospital though I had to wait and pay a lot. There the doctors said its scabies..... Its not healing and i am frustrated. In Discovery Channel I saw a person suffering feom skin disease and doctor could not fix it later one doctor realised that there are somekind of foriegn bodies in his eyes. They rwmoved it and its fixed now I doubt is that something to do qith me because when I move my right wyw in light I see a tiny black thi g in my eye moving qhen I open and close my right wyw please help. Thank You.,sti_hiv,1,healthcaremagic
"I was diagnosed with PCOS in 2006 and tried various harmonal medication, birth control etc. Suffereing severe hair loss for last 6 months. The only change I can remember is I stopped multivitamin & birth control & moved to a different medication. No efforts in changing shampoos has helped.",contraception,0,healthcaremagic
"I HAVE A HARD LUMP BETWEEN MY VAGINA AND RIGHT THIGH ON THE FOLD THAT HAS GROWN IN SIZE AND IS QUITE PAINFUL. i PIERCED IT SEVERAL TIMES AND ONLY BLOOD CAME OUT. ALOT OF BLOOD, NO PUS, NO ODOR BUT IT HURTS! SIZE OF A NICKEL. HAD IT FOR 2 TO 3 WEEKS NOW AND IS NOT GOING AWAY DESPITE HOME TREATMENTS.",general_srh,6,healthcaremagic
Which of the following is used for the fixation of cervical smear?,general_srh,6,medmcqa
All changes occur in fibroid uterus. Except -,general_srh,6,medmcqa
"hi ,my age is 36. five years back got married . i have pcos trying to get pregnant .doc put me on glucophage and clomid . from last two months i got my period regularly . my last period was 20 feb and now is 3april . i donot have my period .two negative tests but lettle cramps lower abdominal what to do . i am so warried about my health and also want my own kids what to do please halp",puberty,3,healthcaremagic
"i wonder if you can advise? i have a long history of back problems. i have been a midwife for 10 yrs and recently changed working areas after being placed in an area with reduced clinical input due to my back. in april i was told i had to return to the ward area and by may i was again experiencing severe back pain, leg pain and what i can best describe as sharp toothache continually. i have not slept in months and the medication doesnt work if i done have enough and when i take it i am in the equivalent of la la land and cannot function. i had an mri last week and will find out what the results mean in 2/52. the report says as follows, what would this mean? i am struglling on the ward area and in antenatal clinic with partially clerical duties i have coped well with no problems in 3 yrs. the report saysClinical history",pregnancy,2,healthcaremagic
"I am 18 years old. I got my period on October 15th and had unprotected sex on October 27th. On October 28th I took plan b. I am on birth control but took it at different times (within a few hours) the few days leading up to October 27th. (8 pm one day, 11",contraception,0,healthcaremagic
"After wallking about 1-2 blocks my button muscles hurt along with my hips. Once I rest a little, I can walk again until the cycle starts again. Is it an aortic pelvic/abdominal problem, a problem due to bulging disks or is it from arthritis? I already have 3 different opinions",general_srh,6,healthcaremagic
Indications for elective cervical cerclage,general_srh,6,afrimedqa
"i am a 36 year old male in fairly good health, 5.5 tall and about 70 kg in weight. Over the past week I have developed a few small dark red spots on the head of my penis. There is no pain they dont seem to be blistered and there is no itching. At first a couple appeared at the bottom of the head but they faded and a couple appeared closer to the top of the head. I had sex about 3 months ago with someone who was not my normal partner but practised safe sex. Do you have any suggestion as to what this might be.",general_srh,6,healthcaremagic
"I am a 25 year old female 71 Kg 160 cm, married, no children, no previous pregnancy, not using birth control pills. I had a blood test just yesterday, my platelets count is 465, MCH 24.5, MCV 75.5, MCHC 32.4. Is there any reason to worry. I usually feel tired, depressed, have thin hair, get Constipation frequently,and low back pain . one year ago I discovered a lump in my breast, I did a Biopsy , it is a fibrosis lump. The recent ultra sound showed increase in size to 2.8 cm. I usually experience little pain every now and then, however for the past 3 days, the lump is hurting so much more like burning and little skin redness and swollen. What could that mean.",contraception,0,healthcaremagic
I have a small mass in my groin area about 2 cm above mthe base of my shaft there is no discoloration but there is painful to touch and to stand up stright it is a dull pain most of the time but fells sharp I would rate the pain a 7 over all. I have ruled out stds and uti as well as allergys and muscle strain it getting harder to even go to sleep I need some ideas so I don t waist time and money going to a doctor that will just send me to another doctor. I fell like I m a 70 year old man and I m only 24 help,sti_hiv,1,healthcaremagic
"hi doctr. i m suffering from excess hai fall from 1 yr but frm last 2-3 nnths it bcomes worst. i m taking homeopatChatDoctoredicine for irregular periods..i hc tried evrything of homeremidies, nothing works. now please suggest me what should i do to cure my hair fall problem",puberty,3,healthcaremagic
Maximum oxygen saturation is there in which of the following blood vessels in a fetus?,pregnancy,2,medmcqa
Common CNS lesions in HIV is caused by -,sti_hiv,1,medmcqa
"A 35-year-old woman presents to her gynecologist because of vaginal itching and discharge. Pelvic examination demonstrates abundant white, curdy material in the vagina. Microscopic examination of the material demonstrates fungal hyphae and yeast forms. Which of the following systemic diseases can predispose for this condition?",general_srh,6,medmcqa
What causes abnormal vaginal bleeding??,general_srh,6,afrimedqa
"Hello I am a 22 year old male and I recently had unprotected sex with a partner. She insisted upon being free of any infections when I asked. Since then I have experienced, and I will stress this, a very minor itch in my urethra near the glans. I have no pain urinating, ejaculating, or otherwise; and there is no discharge. I plan on getting tested but I would like your opinion to possibly ease my mind a little as a am pretty familiar with STI symptoms and I have shown no real warning sings for the infections I am familiar with. Thank you.",sti_hiv,1,healthcaremagic
Spore of which bacteria is used as sterilization control of Plasma sterilization:,contraception,0,medmcqa
I underwent semen analysis 4 months back. It showed that sperm concentration is 86 m/ml. Rapid progressive 40% moderate 30% sluggish 15% non motile 15% viscosity increased ph 8.0 volume 6.2 ml When i underwent semen analysis 2 days back after a gap of 4 months it shows that sperm count 65 m/ml actively motile 15% sluggish 30% non-motile 55% volume 2.5 ml. do i have any fertility problems please advise,pregnancy,2,healthcaremagic
"hii have a 2.5 years daughter. My wife breastfeeds her.we want to use a contraceptive pill. i read about the mini pill. Under which brand names it is available in Delhi,india. We have not used any OC Pill since her birth. My wife is 25 years old and healthy but thin.",contraception,0,healthcaremagic
I have Dermatomyositis and through a CT scan they found two cysts on my remaining right ovary. My sister died of breast cancer so I really think I should have the ovary removed to prevent any further involvement. I am 51 years old and have not had a period since I was 35 years old. I have read that ovarian cancer can be an underlying involvement associated with Dermatomyositis. Please help me!!,general_srh,6,healthcaremagic
HPV which is strongly associated with carcinoma cervix is :,sti_hiv,1,medmcqa
A resident doctor sustained a needledstick injury while sampling blood of a patient who is HIV positive. A decision is taken to offer him post-exposure prophylaxis. Which one of the following woulbe be teh best recommendation?,sti_hiv,1,medmcqa
"Hello. I m 21 years old, about 5 foot 6 inches and around 260 pounds. For years I have been getting pimples or boils (according to the internet) on my mon pubis . Typically I get one right before or after my period or after shaving. I would normally wait until it came to a head and pop it. First pus would come out, and then blood , and it would go away. I had one about a month ago and went through the same process, but now it s staying around. It s not so much a pimple anymore, it s slightly raised but there s no pus or anything in it. It s a darkish red color and I can t seem to get it to go away. Help!",puberty,3,healthcaremagic
"Why are my white blood cell counts high and my T cells are also high? I have been testing positive for ANA homogenous, positive for speckled and RIM. I have also tested positive for RA, I have Hepatitis C, I have nodules on my thyroid and my thyroid levels are always too high or too low. I have not found one doctor able to definitely diagnose me or treat me. My WBC count is presently at 17. Any thoughts?",sti_hiv,1,healthcaremagic
A 13yr old child visits gynaec OPD with complaints of not attaining menarche with karyotype 46XX On examination there is cliteromegaly what enzyme likely to be deficient in the above condition,puberty,3,medmcqa
hi..me and my girlfrnd were angaged in oral sex..she was not undressed..and wearing penty and shorts..and holding my penis in her hands..i dont remember if i had precum on my hands or not..i put my hand inside her penty but just touched her small part of her upper hairs of vagina..can she get pregnant,general_srh,6,healthcaremagic
"my 4 year old son got a hold of a box knife and cut his left thumb just above the big knuckle. it is on the underside of his thumb and towards the outside of the thumb. it looks to be a deep cut, and i applied pressure to it and held it under cold water until it stopped bleeding. now there is a blue coloring (like a vein) from the cut across his thumb and disappears into his palm, he says it doesnt hurt unless you press on it, when you do it bleeds a little, but stops. i cleaned it good with peroxide, and put triple antibiotic ointment on it and put band aids on it to help. he is now on the couch sleeping, with it proped up. will my son be ok? or should i get him seen asap?",sti_hiv,1,healthcaremagic
"I have been on birth control since I was in 8th grade. This past summer I was off of it for three months and began having an irregular period again so I got back on the pill . I missed 2 pills about three months ago and started my period right then. The next day I took the 2 pills I missed as well as the one for that day. I stopped my period that same day. For the next three periods they were on time with the birth control as to when I was to have cycle. Except I wasn t bleeding blood it came out brown and only lasted 3, 4 days tops. I have been experiencing a lot of body image negativity but have stayed roughly the same weight. I have taken a pregnancy test that came back negative but am still not convinced.",puberty,3,healthcaremagic
"I pinched my testicle while squatting to retrieve something, since then I have noticed pressure on the side of the injury. I am and always have been tender to the touch of my testicles. But an additional symptom has been that when I ejaculate there is almost nothing there. Does this mean I could be sterile?",general_srh,6,healthcaremagic
"29 yrs i hve irregular periods1 year passed hving marrige doctor gave birth control pills then she put me on letrozole four cycle has been passed1) no result, tests were ok like fallopion tubes ,sperms and ovalation were also happen. then why wht is the reason? that i hve not conceiveing 2) wht to do next to hving better chance",contraception,0,healthcaremagic
My chest burns every time I eat and sometimes when I m not eating been happening for two days now. Started after we found out my fiance is pregnant that possibly didn t help but that s just the time frame its in the area of my chest that feels like when something you swallow gets stuck going down slow like pills. I do take diet pills but they never felt the burning just the going down slow part. on a pain scale its a 2 I ve been told its heart burn but it s been 2 days now. Please help,pregnancy,2,healthcaremagic
"I am a male, 32 years old, 170 pound, and have had no medical problems in my life. I recently contracted gonorrhea(tested negative for chlamydia) and was given a shot and 2 pills. That was on Monday (noticed that I had it the wednsday before but was unable to see a doctor due to the holidays). It is now friday and I am still burning when I pee and have excuriating pain when I get an erection. What should I do?",sti_hiv,1,healthcaremagic
my niece has the flu and recently had painful blisters and bumps around her vagina. Her mom took her to the MD and the gynecologist said that her vagina basically had the flu. she has tried everything and is still in a lot of pain. what can she do to ease the pain.,general_srh,6,healthcaremagic
3 yrs ago I got the mierna iud put in and my periods have been so unperdictable. Recently Ive notice that my breast are leaking and my nipples are purple they feel a bit heavier then normal. Ive had my period at the beginning of the month for a few days then it went a way but just yesterday I started bleeding very heavey and its different bright red color. I took at test to see if I was pregnant right before my first period at the begining of the month it was negitive not sure whats going on nervous,puberty,3,healthcaremagic
Are there any specific risk factors or behaviors that could increase my likelihood of HIV/AIDS transmission?,sti_hiv,1,afrimedqa
"hi my gf took ipill 1 hour after we had sex.. though we used condom it broke off then we put a new one. i did not ejaculate in her. she had 7 days bleeding after taking i pill.. Now she have very seviour gas problem she is not able to eat properly, loose motions vomiting wenever she eats. any chances of pregnancy?",contraception,0,healthcaremagic
"hi,I am 25 yrs old married lady for four years, now i have missed my period and ultrasound confirmed pregnancy but i have bleeding also very slightly, so i just want to know whether am i pregnant and if so can i have any problem with pregnancy or with my baby",pregnancy,2,healthcaremagic
Hi! I am over paranoid about toxoplasmosis due to being pregnant. I m 8 months pregnant and my little boy was with his nan and she put his muddy t-shirt in a bag with my partners asthma pump and not realising the t-shirt was covered in mud my partner got his pump out with out looking and used it then kissed me. What s the chances of me catching toxoplasmosis from the mud on my son s t-shirt having contact with the pump??,pregnancy,2,healthcaremagic
"Hi, I just found out that I am pregnant. My first appointment is Monday. I am already overweight and within the past month and a half I have noticed that Ive gained around 18 pounds and that is not normal for me. Im not sure what I should do and I know that the doctor is already going to not be happy that Im overweight to begin with. Im so stressed out, I just dont understand why I have gained so much in such little time..",pregnancy,2,healthcaremagic
"Hi I have recently started taking the contraceptive pill Noriday 28 eight days ago, i had a bit of diahorria two days ago and had sex the following day. They say that if u have a upset stomach or diahorria the pill might not be as effective. I was just wondering if that is true and should i be worried about pregnancy?",contraception,0,healthcaremagic
"im 14 and two days ago i started to get really bad cramps , they would just get worse and worse. (my period had just finished). after a while i felt like i was going to throw up (still having cramps) and then my vision went crazy and i woke up on the ground. i dont even remember falling. i was fine after that but now i have a sore throat & this weird feeling in my chest. is there any connnection ?",puberty,3,healthcaremagic
"hello doctor,I am 32 years old female. I am married since last one years two months. I am trying to conceive since then but no success. I got detected with thyroid and TSH level was 6.6 then got reduced to 0.3 after medicine now I am eating 25mcg of thyronorm and my thyroid level has come to .07 which shows in the normal range. I also had my other blood tests done. My AMH is 1.34 which shows that it is low fertility. Doctor has asked me to go for Hysteroscopy which i m reluctant to go at present so she has suggested me to go for tube test. My cycles are generally regular and lasts for 3-5 days and have hardly fallen sick before. Please advice",pregnancy,2,healthcaremagic
"hi, i have been having right side pelvic pain , on the lower right side of the abdomen just above the pelvic bone, it hurts when i move and the pain radiates to my abdomen, it started this morning and is getting worse as the day progresses. am trying to rule out appendicities because of the position, the pain is about a 4 or 5 on a scale of 0-10. but i have been having this cough and sore throat off and on for the past 3 days. I am female .on palpation of the lower abdomen, there is slight firmness on the inflammed area and pain increases while touching it. no fever, chills or aches anywhere else, no nausea and vomiting, last BM this morning and no changes in apetite. thank you",general_srh,6,healthcaremagic
"In the HIV positive patient with tuberculosis, all are true except -",sti_hiv,1,medmcqa
"my son who is now 13 months old was born in resp arrest by er csection- at 8 days old i took him to a doctor for twitching-then an neurologist told me he had seizures put him on a med and ran test for herpes on- then i took him to another one after the med didnt work and was told he had muscle problems and benine seizures- the third doctor said he didnt even have seizures but it clearly showen on the eeg his twitching- a few months ago he started waking up screaming stiff as a board and arching all night long- his ped said to give him tynenol but im scared that will hurt his liver- and he bangs his head on walls,the floor, peoples knees and always acts like his head it hurting him- i just dont know what to do next?",sti_hiv,1,healthcaremagic
"A 47-year-old HIV-positive man is brought to the emergency room because of weakness. The patient has HIV nephropathy and adrenal insufficiency. He takes trimethoprim-sulfamethoxazole for PCP prophylaxis and is on triple-agent antiretroviral treatment. He was recently started on spironolactone for ascites due to alcoholic liver disease. Physical examination reveals normal vital signs, but his muscles are diffusely weak. Frequent extrasystoles are noted. He has mild ascites and 1+ peripheral edema. Laboratory studies show a serum creatinine of 2.5 with a potassium value of 7.3 mEq/L. ECG shows peaking of the T-waves and QRS widening to 0.14.Once the patient is stabilized and the T-waves have normalized, it is important to review the potential causes of his hyperkalemia and to take steps to prevent this from happening again. As you consider the pathophysiology of each confounding factor, which of the following statements is true?",sti_hiv,1,medmcqa
Which is not true about hepatitis B virus,sti_hiv,1,medmcqa
"Hi, I am jyoti.i had an ectopic pregnancy in 2013.my right tube has removed that time.my left tube was blocked and I had laparoscopy on 31 sep 2013. Now my left tube is opened. Doctor has diagnosis that I have tb pcr in endometrium . So my queries are 1) can my tube blocked again.2) can I conceive naturally , what is the chances of tubal pregnancy.3) can tb pcr treatment will damage tube.4) we can start planning for pregnancy after tb treatment.",pregnancy,2,healthcaremagic
All of the following are contraindications to use diaphragm except :,contraception,0,medmcqa
The softening of the uterus with lateral implantation is called as :,general_srh,6,medmcqa
"I have sever lower adominal pain/pelvic pain. I was in the ER for it about two weeks ago. They did a CT Scan and an ultrasound... I have the results, but I cant get my doctor to call me back to explain them. It say very heterogeneous soft tissue mass posterior to the bladder, which measured about 5.5cm, and in long axis 5.2x5.8cm. What does this mean?",general_srh,6,healthcaremagic
"My mother, who is around 55 years old has fatty liver, fatty pancreas, fibroid in uterus and umbilical hernia....she has been complaining of severe pains in her abdominal region since 6 years.. We have been to so many doctors and medications, but the root cause of her abdominal pain is still unknown..Recently she started bleeding from uterus...please suggest what needs to be done..?",general_srh,6,healthcaremagic
"A 50-year-old HIV-positive male comes to OPD wit complaints of fever and breathlessness . He is diagnosed as a case of Pneumocystis jiroveci pneumonia (PCP). At what CD4 T cell % ,primary prophylaxis for this condition is recommended to be staed?",sti_hiv,1,medmcqa
Those urinary problems can course prostate cancer? And what are the main course for pelvic pain ?,general_srh,6,afrimedqa
i was on the depo. came of it 9 months ago. after the 6th month my gp gave me 2 doses of hormon tablets and the worked. i got my period and again 10 days after finishing my first one. that was 41 days ago.. i had heavey discharge now it has changed to light brown discharge past 4 days. all tests are coming up neg.. could i be preg or would them tablets be messing my body up..daysdays,puberty,3,healthcaremagic
my 4 year old son keeps telling me that his stomach hurts and when I touch it he screams. it feels very hard or swollen almost like he is pregnant. This just started lastnight. Now he is telling me that he wants to go to the dr. and get a shot and he hates shots. What could this be?,pregnancy,2,healthcaremagic
"Dear DoctorI am 37 years woman and undergone c-section(caesarean) operation with sterilization (14th June 2007) and after these operations i get pain on my lower abdomen right side often. When I took scan, it said there is a tenderness on the right iliac fosa. Can I have Naturopathy treatment for this issue.",contraception,0,healthcaremagic
Which of the following is/ are not STD-a) HAVb) HPV c) HIVd) Varicella zoster viruse) HTLV-I,sti_hiv,1,medmcqa
"Hi, I have started using Noriday as a contraceptive from 2 months but this time after having very heavy periods for about 5 days i have started bleeding again after 1 week. its been 3 days and i am still bleeding heavy.What could be the cause of it ? plus i think i am estrogen dominant is Noriday making be more? Should i ask my doctor to give me progesterone therapy to balance my hormone. I am loosing so much of my hair , gaining weight too and most of the time very tired. any advice would help. thanks",contraception,0,healthcaremagic
hi my problem started with chocolate cyst i have under gone a laproscopy in july my doc said i hav endriomatrises then after two months i started my folliculler study my eggs did not raputured for three months last month my follicule raptured and my dr had told me to have sex on those days but pregnancy did not happened,pregnancy,2,healthcaremagic
How does the prevalence of cervical cancer differ in Africa compared to developed countries?,general_srh,6,afrimedqa
Is it only sexual intercourse that causes HIV?,sti_hiv,1,afrimedqa
"A HIV mother delivers a baby All are true, except -",sti_hiv,1,medmcqa
"I am 26, 5ft 3 and iron deficient. I also have recurrent vaginal thrush. I have had dark spots on my tongue since I was quite young. My tongue is a bit thick as well. Should I be concerned and what might be wrong with me? Also can these go away? If so, how? I also have purplish colour on the side of my tongue which I only got this year. Could this be because I have taken iron tablets?",general_srh,6,healthcaremagic
"my friend has had fever for d past one and a half week!she was first told that she has utilater she was told that the medicines given werent workingshe did a culture test and it came out clearlater the docs suggested that she for sure had uti but the test didnt come out positive because she had taken medication, which is contradictory to what they said before about the medications ot workingshe was later advised to undergo a blood test for the second time now where they took 4 syringes full blood!i also think i should mention that she was detected with an inflated ovary and underwent a cancer test whicChatDoctore out negative.also the doctor suggested not to undergo surgery for the same since she barely just turned 19 and has a little deficiency of blood and is think and weak!please help!!!",general_srh,6,healthcaremagic
"A 55-year-old lady presenting to OPD with postmenopausal bleeding for 3 months has a 1x1 mm nodule on the anterior lip of cervix, the most appropriate investigation to be done subsequently is",general_srh,6,medmcqa
"Can the effectiveness of Implanon Nxt Implant be altered after a general anaesthetic? I had Implanon inserted in October last year and had no issues at all ( had my period when it was inserted but hadn t had a period since) and had a general anaesthetic in January. I had intercourse about 2 weeks after the surgery and about 10 days after that I started spotting but no real bleeding . Since then I have been feeling nauseated, experiencing extremely tender breasts, fatigue and weight gain . Am wondering whether the Implanon could have failed as a result of the anaesthetic?",puberty,3,healthcaremagic
